84	443499
57	441150
44	440411
43	437239
29	438013
29	442435
26	443711
22	433431
22	449256
22	440347
20	439594
18	444501
15	448302
15	436508
15	432253
15	426134
14	453293
14	427780
13	437460
13	444119
12	441993
11	457199
11	434521
10	462536
10	453337
10	433936
9	425674
9	416816
8	446762
7	423899
7	435193
7	416559
6	460647
6	450091
6	475519
5	411835
4	463248
4	456585
4	391895
3	438823
3	442787
3	453433
2	312870
2	407090
2	526283
2	336295
2	494707
2	448967
2	355115
1	563626
