121	307883
82	306653
63	307588
61	308218
42	305491
41	309814
38	303592
32	308863
31	307596
31	312504
29	303168
26	307731
22	305660
21	302195
21	311791
21	308752
21	304381
19	315206
19	303871
18	315943
17	311995
16	314324
16	298733
15	308357
15	302224
14	309954
12	319256
12	312612
12	297841
10	296729
10	304635
9	307098
9	300061
9	317013
9	323990
7	294168
6	308832
6	304390
5	313516
4	329117
4	332090
4	340075
3	271393
3	350855
3	329805
3	299311
2	281813
2	312870
2	336295
2	355115
