53	702904
36	698487
27	717707
27	696344
18	705687
18	712812
16	721031
14	705974
14	691975
13	733498
12	732657
11	727365
10	672454
9	705122
9	727514
9	720422
9	710224
8	710873
8	748615
8	662990
8	721694
7	660766
7	718456
7	682819
6	755562
6	723227
5	766214
5	750270
5	714819
4	690971
4	675137
4	741824
4	713279
4	761588
4	728979
3	617664
3	686393
3	608780
2	526283
2	658235
2	664180
2	783791
2	680150
1	563626
1	625741
1	814180
1	672591
1	989415
1	897934
1	710231
